job_id,iteration,m,total_migration,pop,numClusters,mutation_rate,recombination_rate,pi_loss,fst_loss,ibd_loss,dxy_loss,genrel_loss
314,0,0.0001282906437400061,0.08051432535173861,20013.723729459987,3.0,4.7192312897764243e-07,2.75e-06,0.043912022236154015,0.008889648035329748,0.006048845271510083,0.0003385565208600786,4.654285584007264e-05
314,1,0.00032223160993317994,0.23091280695648417,8015.216130944957,2.0,4.5922145308684765e-07,2.75e-06,0.03452009017985618,0.017103606129080476,0.01625670176955521,0.000349978582037553,0.0001690990516019605
314,2,0.0005643454506943317,0.17536958087195345,17575.724108067825,3.0,4.817422509291643e-07,2.75e-06,0.053518992636980144,0.015628323133720187,0.012287163415381677,0.0005602083880582942,8.750752589865011e-05
314,3,5.796821346960209e-05,0.032729831900976204,3389.38482125665,3.0,4.456361041149966e-07,2.75e-06,0.09699414266677153,0.04905698266748689,0.007623657035197444,0.0007363696106137133,0.0001812714244585705
314,4,2.143202454224694e-05,0.12994655568715807,20232.243108505016,2.0,4.611105724099545e-07,2.75e-06,0.021669300137828584,0.0058206328349088956,0.0004992875930843303,0.00017630548817646323,3.157945117926773e-05
315,0,1.0971440887838521e-05,0.038702671615811056,9259.89338303737,3.0,4.718894836959019e-07,2.75e-06,0.02381095407670929,0.014380347748375736,0.0006263152815929105,0.00017145697245689567,1.5778354000256555e-05
315,1,7.532020501543691e-05,0.09122883938955857,15622.316730888007,2.0,4.6686905668640153e-07,2.75e-06,0.03412616766392402,0.005618479754251574,0.0016869480975687846,0.00018180066165436875,2.99051355562835e-05
315,2,1.3885075168108014e-05,0.18650777099282712,21695.48822322939,2.0,4.493075042579046e-07,2.75e-06,0.021984393381808038,0.006067196301025433,0.0005103049373950789,0.0003355085133813221,3.196893140954335e-05
315,3,0.00045600649387094746,0.1095414036024067,9161.563895568932,2.0,4.540412623777397e-07,2.75e-06,0.04555249986147957,0.022268813503787527,0.016025610274513942,0.00045080893209259817,0.00018586673674436996
315,4,1.0269200613080912e-05,0.25633608981728434,2011.97516996157,2.0,4.740636459216887e-07,2.75e-06,0.021072315428776054,0.006674295118200447,0.0004892354759676457,0.00016318817015786204,1.7137922730522804e-05
316,0,0.00021994101774433392,0.21188263290625628,3909.1212188121226,1.0,4.7122218173526253e-07,2.75e-06,0.0312671654440173,0.021575000814177025,0.023700455695739805,0.0001981929035744951,0.0003349219082450263
316,1,0.00021149179152489075,0.1458602254548804,15804.428620924638,3.0,4.746900920420712e-07,2.75e-06,0.03929840833289905,0.011337830517245543,0.009935025013702711,0.0002918316170565185,7.689449809949405e-05
316,2,0.0006348930555297479,0.13911603257385588,9718.767471711253,2.0,4.702824482815005e-07,2.75e-06,0.02999418438613635,0.024693825069913855,0.017317662558275233,0.00024023770077471148,0.0002125140754672131
316,3,3.181515614390387e-05,0.18667221777390045,15320.30541182701,3.0,4.6108321761303043e-07,2.75e-06,0.022378575442118753,0.005741479648297334,0.0005092134447678008,0.00016182629766559994,3.0649044495703445e-05
316,4,1.5494915964435794e-05,0.162469940917028,7502.3817087380885,2.0,4.638570632319018e-07,2.75e-06,0.03044579248721853,0.005722951276419832,0.0004955518886823918,0.00014714772723091427,2.793680612124313e-05
317,0,0.0005086088903128692,0.29005660489264273,15265.273663589058,1.0,4.559702169610824e-07,2.75e-06,0.02177416766684304,0.009223960179050146,0.00720095863262018,0.0002447272751525311,5.296072819945365e-05
317,1,0.00013718358966912774,0.22617750920736396,18736.837511917467,3.0,4.684851160156527e-07,2.75e-06,0.04445601552831863,0.007569265215986584,0.0053780003685092725,0.00031112653275795944,4.3758612641699094e-05
317,2,0.0003501217092842739,0.12449950341266909,23117.68277957579,3.0,4.4828233426930977e-07,2.75e-06,0.03294443888333187,0.010392797728827572,0.007986155440515756,0.00044493664023506694,5.2070126395465384e-05
317,3,6.250964600252606e-05,0.03691314027540249,22289.018920884067,2.0,4.481791314144261e-07,2.75e-06,0.028731346718917028,0.006510591487854509,0.0012044100673240163,0.0004505619951221684,2.9202311343662205e-05
317,4,6.385832765089396e-05,0.1466436041440158,21127.99807489307,2.0,4.499691271755195e-07,2.75e-06,0.026053819889553687,0.005706913529700648,0.0005974027058262022,0.00044770726586001514,3.155549892802504e-05
318,0,7.051769285246827e-06,0.08609055749265296,5323.069515795627,1.0,4.7360049659379964e-07,2.75e-06,0.024999952238174698,0.0061148031367352215,0.0005189569384789803,0.00013515937482117685,2.611065054723692e-05
318,1,0.00031228348031732753,0.1371798152155092,2689.8941518389506,2.0,4.570580675046128e-07,2.75e-06,0.0742341742058321,0.05132887064343348,0.04673773975675526,0.00040270717638720674,0.0009258469534363754
318,2,7.452882162047512e-05,0.14149327542025303,8396.460482120947,3.0,4.724148256324453e-07,2.75e-06,0.026935265272982584,0.006368567428565748,0.0019148207275969872,0.0001431536175954636,3.094987280687639e-05
318,3,7.153302642993876e-05,0.17173165149953407,6502.073324930978,1.0,4.820767790290291e-07,2.75e-06,0.042424404608784494,0.005509913733052062,0.001060221183587423,0.00024808314410653033,2.964478854746795e-05
318,4,0.000462896056018247,0.24353207898625695,17404.547678714523,2.0,4.644380272315898e-07,2.75e-06,0.022734125157631357,0.010906044273979851,0.0083624707629348,0.0001559239186112125,6.22735709809168e-05
319,0,0.00013064375891858225,0.13861586866244843,17173.48506973601,3.0,4.645183750018975e-07,2.75e-06,0.02425892704577899,0.008588026224896626,0.006456451585619776,0.00014190667116279704,5.171522503634186e-05
319,1,7.214480935423503e-05,0.20365021342105508,12821.209635417139,2.0,4.64232260641175e-07,2.75e-06,0.022859125159367232,0.005563682254965542,0.0008292348224278246,0.00015570464461188945,3.067309547633112e-05
319,2,2.0265368797365148e-05,0.054412694057311514,9479.423507266754,1.0,4.544824676089734e-07,2.75e-06,0.021308783740065673,0.005944970829068294,0.0005020022105151214,0.00027534323540093854,2.879131083865441e-05
319,3,9.018860533484007e-05,0.10183603987430195,11116.265476901972,3.0,4.627628680725964e-07,2.75e-06,0.021501073931152817,0.008173861835662927,0.003982741746335378,0.00014056429707961756,4.451995664528729e-05
319,4,6.0436974734017434e-05,0.2968349225017544,10751.215615450055,1.0,4.629729601730492e-07,2.75e-06,0.022719636143032147,0.0061695405945519435,0.0005371852222076549,0.00016279985654670808,3.1750047752262626e-05
320,0,2.2755207848022842e-05,0.2989927882893922,11215.91220831194,1.0,4.72725359954206e-07,2.75e-06,0.06061567953033659,0.006302308372556139,0.0005080953747483543,0.00045400178637180767,3.196513791638421e-05
320,1,5.4207696163356025e-05,0.01644709833689397,5063.153368369894,2.0,4.768486414447979e-07,2.75e-06,0.021194486183751107,0.04434197907484146,0.005973951395631247,0.00033693322653752944,0.00011696414179152835
320,2,0.0005469149134302166,0.16537468581278367,23188.63916757397,1.0,4.6080448102026383e-07,2.75e-06,0.020470891753737605,0.00786702421902549,0.0049124253274716425,0.00018261662222315964,3.3834273707670984e-05
320,3,5.1450415905552826e-05,0.12409444998964074,9774.986261892289,1.0,4.684204426370051e-07,2.75e-06,0.021155351929753596,0.005667173006803733,0.0005462641667578256,0.00019342179387217385,3.072210796525044e-05
320,4,9.984046750680732e-05,0.19761732953760824,12116.396245195332,2.0,4.6135892944716804e-07,2.75e-06,0.021850505671261785,0.005887046071167613,0.0029017427040934026,0.00015602375787298454,3.457742279124391e-05
321,0,0.00012953477648820286,0.27326612597195205,22333.616833938042,2.0,4.800481786155254e-07,2.75e-06,0.05721810956835894,0.006067900907512558,0.002953511020624765,0.00044188167136067943,3.1929284134236435e-05
321,1,0.00013619450837629727,0.16312497896319256,13353.121295533801,3.0,4.619722145710549e-07,2.75e-06,0.02530997958406116,0.010137567727099141,0.008522146065646706,0.00014349465703245186,7.34692802111628e-05
321,2,4.6835965829876886e-05,0.2482939152589156,9308.330466936306,1.0,4.616291801996007e-07,2.75e-06,0.02337217039376537,0.006087309465636784,0.0005055768835326358,0.00015525153723370917,3.145290740650344e-05
321,3,5.0834574604364505e-05,0.2420020620864895,8370.674108018033,3.0,4.6430400802998023e-07,2.75e-06,0.028379481151627278,0.005599711644460811,0.0005283348282728983,0.0001375312314607194,2.807152361012468e-05
321,4,0.0001031060211770142,0.27269598575587256,13592.939282714475,1.0,4.7284847633861554e-07,2.75e-06,0.03628746474466958,0.005825075075326261,0.001271373767042315,0.00017963995864949097,3.155041918386677e-05
322,0,2.0034021910774324e-05,0.08381345386626683,5833.895875233255,2.0,4.621762923360692e-07,2.75e-06,0.020828448227077054,0.007885452114979883,0.00048742784229134265,0.0001710416868583712,1.9959385069881895e-05
322,1,0.00016803850000107992,0.29720282149668453,3053.1609205942477,2.0,4.563317766425254e-07,2.75e-06,0.04455515913331195,0.027707049740960905,0.03208413082757506,0.0003276166454312584,0.0005478218192861092
322,2,0.00039778322832701243,0.22843938045921577,7680.874517436554,1.0,4.7602125270984e-07,2.75e-06,0.02415450729611948,0.014375705631061365,0.013387191998694772,0.000161111176669867,0.00012989042332620863
322,3,0.0002452030348021994,0.15359889323562007,6238.538485551517,3.0,4.7320110955301916e-07,2.75e-06,0.041107010566459705,0.026232047137524323,0.02647797267730051,0.0002327049829332573,0.00032711517803746953
322,4,8.923212694941274e-06,0.0186691434373614,7425.2768607856815,3.0,4.515805747892148e-07,2.75e-06,0.06085906940672676,0.036130314991393866,0.0008614918206024735,0.000455714342202632,4.1943264278186935e-05
323,0,0.00010970908995140723,0.3006967626651939,16813.465105763415,1.0,4.680736887782069e-07,2.75e-06,0.0460803926240651,0.005885479850206553,0.001293999269504681,0.0002798509981738224,3.176371777116252e-05
323,1,2.771982411860641e-05,0.11144072782865021,17677.688759682456,2.0,4.702615554973992e-07,2.75e-06,0.03470166792219486,0.005691733042139495,0.0004932366958502158,0.0001701533569449794,3.107202594482399e-05
323,2,0.00025888100771703575,0.14472825651863616,2059.5470170388503,3.0,4.569436285275064e-07,2.75e-06,0.11721374382668798,0.0739511537680274,0.08174759057940291,0.0005348921357362105,0.001578914288702507
323,3,1.7681217141259843e-05,0.09843581443102421,16963.08051078362,2.0,4.813969067378805e-07,2.75e-06,0.05827876494442715,0.005658467215097287,0.0004976967467903785,0.0004460372398733775,3.081790244061053e-05
323,4,3.0928303031842437e-05,0.185078323159813,22544.966928812388,2.0,4.5598718589107903e-07,2.75e-06,0.024073822648555537,0.006062989719042335,0.0004981342603170485,0.00014906096199767077,3.1975221871126084e-05
324,0,0.00010347071438633027,0.018326396231647356,9725.25049869344,1.0,4.580006144711021e-07,2.75e-06,0.032997684900259734,0.01612059070568936,0.006116917490007238,0.00037505717535109745,5.298163340398129e-05
324,1,0.0004372597999647589,0.2061345287706828,2374.8188764047045,1.0,4.489583214114095e-07,2.75e-06,0.1026194118699892,0.0475408429765534,0.049666949900419144,0.0008099906001780197,0.0009264569952447043
324,2,5.7374629752751745e-06,0.2506052425127884,16974.35514434789,1.0,4.595581320929512e-07,2.75e-06,0.020934495174519997,0.006340151344699826,0.0005089094497735064,0.00022580388457377537,3.227046648788884e-05
324,3,7.673916366005702e-05,0.05759588658217513,6279.666345579176,2.0,4.6058218887336065e-07,2.75e-06,0.022396366024707126,0.014204515973925204,0.005256965914100122,0.00021891558334830299,6.582496583164835e-05
324,4,0.0002794625668320856,0.041050323874230785,22755.566082497804,1.0,4.677807650581625e-07,2.75e-06,0.03199962842142274,0.007981927359871079,0.004314547165245721,0.00019281850204882684,3.1697030636488916e-05
325,0,0.0015581729482484986,0.2084108170055973,19484.551536697745,2.0,4.5856470739127133e-07,2.75e-06,0.03358987983572198,0.022325531074413933,0.011290117898300535,0.00030018475337813857,0.00011351740049151206
325,1,0.0006116060944278733,0.2885108109560534,5724.503500735042,2.0,4.735395812525957e-07,2.75e-06,0.03767882182666787,0.03377102735082034,0.029155289108879417,0.0002230656366667579,0.0004688915600430093
325,2,2.788837660002725e-05,0.23876488865537157,21697.908526191717,1.0,4.771623144714546e-07,2.75e-06,0.061956475604432126,0.006366206896707207,0.0005049842168995146,0.0004702569798374266,3.2356546865838915e-05
325,3,0.00014828449089901682,0.21369369752163955,13450.201785177356,3.0,4.6167726249568983e-07,2.75e-06,0.025633457951815097,0.010420707083005085,0.00916057492516516,0.0001465253361957665,7.788103200458898e-05
325,4,7.674107387317059e-05,0.1657631490693922,5171.6163222735895,2.0,4.6452662356957743e-07,2.75e-06,0.020661004004697583,0.006672130650145003,0.0028527849403737426,0.00024331834288595844,4.528832528586062e-05
326,0,0.0005824758065116301,0.1517334733774439,2828.043201108765,1.0,4.6520372713795443e-07,2.75e-06,0.05618608289876582,0.049226855826036496,0.041076949189719804,0.0003189206249116534,0.0008039864890830578
326,1,0.0002648371396612641,0.07302224772072624,4922.826107840175,2.0,4.5752332432698905e-07,2.75e-06,0.04009506941339144,0.03414333289397712,0.02586900028976691,0.00020789362043194032,0.0003837922855309949
326,2,0.00013239519091072402,0.07555474392477579,6195.916315890848,2.0,4.739983736742702e-07,2.75e-06,0.02787888408992918,0.01883617506843767,0.01430916514211965,0.00019766685611297122,0.0001685518979912625
326,3,0.0002419404376864657,0.04078219454478694,19362.62161671044,1.0,4.5941970298967065e-07,2.75e-06,0.020952756425774596,0.008518771778576836,0.004792934862173088,0.00023254067071219937,3.404583085945389e-05
326,4,1.5238780197152742e-05,0.0861243380876996,9258.00080835478,2.0,4.5066821549944486e-07,2.75e-06,0.024719303232902858,0.0062987738469953355,0.0005404904171200276,0.0003787570527519351,2.6607768199037068e-05
327,0,0.0013110750973289041,0.08614222216633842,12674.011212502259,2.0,4.609157854196967e-07,2.75e-06,0.03834884628559522,0.035446884640830324,0.016559603701088322,0.00021243002852548723,0.00022079338025637462
327,1,2.8704872666268507e-05,0.14304126873242048,13910.230866799082,3.0,4.587915735327818e-07,2.75e-06,0.02182442148934584,0.005671976146461667,0.0005134556660358903,0.0003051261159792307,2.968690205085522e-05
327,2,0.00031240638838063976,0.031988974092984575,13386.305035420226,1.0,4.6762024140639876e-07,2.75e-06,0.024682232033226396,0.01393114793844013,0.006888403228027679,0.00017130736692046565,5.295282395132154e-05
327,3,0.0004904360973557693,0.02313826016390813,4038.018309671116,3.0,4.5727672997194105e-07,2.75e-06,0.1491576418474662,0.12486957034712381,0.04872183736785047,0.0003464775513987485,0.0011862053691671062
