job_id,iteration,m,total_migration,pop,numClusters,mutation_rate,recombination_rate,pi_loss,fst_loss,ibd_loss,dxy_loss,genrel_loss,D,accepted
78,4,2.504155997765232e-05,0.1071470110254746,21944.64394829742,3.0,4.514988126098701e-07,2.75e-06,0.0211228729452186,0.0056638591686407,0.0005090317998398,0.0002669143601638,3.0876614976713624e-05,1.8270688495570726,True
182,2,3.61847458774323e-05,0.1478833363631461,14627.073240923644,3.0,4.610086624599659e-07,2.75e-06,0.0215352893217068,0.0056422228271375,0.000480254376831,0.0001710503650961,2.992199127754827e-05,1.8270692107588233,True
222,4,1.0023484323119714e-05,0.2617130636257787,5103.993756826776,2.0,4.6306620086707566e-07,2.75e-06,0.021150171117495,0.0056632525825428,0.0005043310612842,0.0002509252381874,2.6810731025618886e-05,1.8272877895692685,True
118,4,2.5422066196104125e-05,0.1826648787727775,4564.774016455671,1.0,4.605529314738654e-07,2.75e-06,0.0209070081616805,0.0056761794663187,0.0004987538731957,0.0002229843926828,2.8154114711877067e-05,1.82739219726275,True
159,4,3.461116094303774e-05,0.1767847290747333,8646.903994810622,2.0,4.63018646120806e-07,2.75e-06,0.0215829947887481,0.0056438478905268,0.0004907295971483,0.0001726997039328,2.9090554075750597e-05,1.828189054016047,True
320,3,5.1450415905552826e-05,0.1240944499896407,9774.986261892289,1.0,4.684204426370051e-07,2.75e-06,0.0211553519297535,0.0056671730068037,0.0005462641667578,0.0001934217938721,3.072210796525044e-05,1.82841999507828,True
172,4,3.11846613095847e-05,0.0526526069075541,20079.38298314562,1.0,4.571123500152128e-07,2.75e-06,0.0209378566888452,0.0056795778749905,0.000495466042462,0.000236956000957,3.1513914194724386e-05,1.8287406688298617,True
406,1,6.849802170203216e-05,0.1743047962783965,17958.273784094952,2.0,4.5259628090979726e-07,2.75e-06,0.0207954139499805,0.0056870058083415,0.0006281359102066,0.0002071087806644,3.1369210222705004e-05,1.8287828163956545,True
393,2,2.5991944145575817e-05,0.2036041888836997,6182.996565200976,2.0,4.62944401675449e-07,2.75e-06,0.0210022976373581,0.0056775018737154,0.0004908234667845,0.0001965224392265,2.729693354106248e-05,1.829074510539642,True
386,3,2.4002961247760912e-05,0.1385692670744352,12692.70530243892,3.0,4.595940158679807e-07,2.75e-06,0.0209399454435545,0.0056811756906971,0.0005256725606403,0.0002327866136858,2.9082636722584814e-05,1.8292023707337923,True
171,1,4.27944186289838e-06,0.2111172732241156,6547.225376791648,2.0,4.544308371470473e-07,2.75e-06,0.0208875932469615,0.005684119954622,0.0005067738517531,0.0002333604613708,2.8049028119198456e-05,1.8292741778601267,True
472,2,3.676312475318109e-05,0.0637787183141011,23286.39950802632,2.0,4.540853482416979e-07,2.75e-06,0.0215325513333586,0.0056512994257947,0.0004943809940616,0.0002997557390665,3.093485920475878e-05,1.829474547697252,True
148,1,7.681480977587502e-05,0.171211410718342,19782.650642782144,2.0,4.56320822863843e-07,2.75e-06,0.0218367181905777,0.0056351783361574,0.0008100165021689,0.0001729686305448,3.143588764319929e-05,1.8295098942541006,True
408,2,4.732459342050328e-05,0.1283560621042753,18507.628061764128,3.0,4.543987002085837e-07,2.75e-06,0.0223483037146438,0.0056135478232844,0.0005107505855543,0.0003336476537092,3.0556197567336165e-05,1.8312012829994082,True
79,2,2.692257011114868e-05,0.1033016907217435,8125.114695319563,1.0,4.5908239198053894e-07,2.75e-06,0.0212456498011165,0.0056740477999368,0.0004920643589494,0.0002636302559536,2.9796764366062135e-05,1.831545949267622,True
374,4,1.830792749602737e-05,0.0388256798508926,22606.19084362509,1.0,4.579110415771247e-07,2.75e-06,0.0211334571761288,0.0056803194969328,0.0005091677711906,0.000257941162299,3.1486096736200765e-05,1.831667250686127,True
116,3,3.655335496867383e-05,0.2103194479568722,6406.122698916024,2.0,4.635239277469626e-07,2.75e-06,0.0222726100332136,0.0056218307654308,0.0004747528751934,0.0001593916647866,2.7654504304640504e-05,1.8322984306628927,True
162,2,0.000105288172143,0.0577628685168645,23381.83000868937,1.0,4.581873614206612e-07,2.75e-06,0.0210239394875164,0.005688583256103,0.0022746440105002,0.0001719227709645,3.1215723492779486e-05,1.8323752048765132,True
386,2,1.7043706678668405e-05,0.0938599565898842,13385.73672968254,2.0,4.679191232207947e-07,2.75e-06,0.0211383092179791,0.0056851119094148,0.0004893271964828,0.0001821399651599,2.9796770882550147e-05,1.8330310943396555,True
9,3,0.000104910474372,0.2951831652496941,17401.504059073777,3.0,4.578816060247617e-07,2.75e-06,0.0209348707137596,0.0056975740969219,0.0021792193181891,0.0001820578394148,3.139374666809774e-05,1.833574072070151,True
461,1,8.311288417608874e-05,0.0878267687987269,13951.358849083876,1.0,4.673795836748896e-07,2.75e-06,0.024555857740749,0.0054943386098936,0.0015652008619651,0.000138451018841,3.0777816960803986e-05,1.8339527899651105,True
287,4,5.616497321464112e-05,0.271760355511313,7911.066533161326,3.0,4.630069210220724e-07,2.75e-06,0.0229084100257909,0.0055937474236283,0.0005696487381602,0.0001521087157254,2.799384273937824e-05,1.834307418017293,True
207,2,1.5620670113481374e-05,0.1892050051053959,6533.204674860458,2.0,4.679075550570856e-07,2.75e-06,0.0219539945854802,0.0056467834944977,0.0004928333200404,0.0001631205672967,2.755567358606522e-05,1.8343254610678883,True
71,0,5.241880816612207e-05,0.2505688595911509,6570.04132791729,2.0,4.536374263618263e-07,2.75e-06,0.0230653317470111,0.0055854896996922,0.0005939288687618,0.000364452005337,2.835650008025653e-05,1.8344976169407738,True
434,0,1.3036650855762416e-05,0.1237147737965567,20501.79266601438,3.0,4.547925304425508e-07,2.75e-06,0.0212213184901185,0.0056877705816582,0.0005147185971649,0.000192605505696,3.095201083049296e-05,1.8349122513776883,True
165,4,1.7309498476174017e-05,0.0619925533734368,22457.523610607208,2.0,4.5505830061860587e-07,2.75e-06,0.0210075623443785,0.0057026576682442,0.0005043419259926,0.0002095007520229,3.087359396367433e-05,1.8359586013099762,True
23,4,1.5664199552091995e-05,0.165392587627902,15535.17390237388,3.0,4.633915230290825e-07,2.75e-06,0.0209726068766466,0.0057055990992656,0.0005062983232534,0.0002299803439279,3.059990643862792e-05,1.8362708743898137,True
