iteration,m,total_migration,pop,numClusters,mutation_rate,recombination_rate,pi_loss,fst_loss,ibd_loss,dxy_loss,genrel_loss
0,0.00015414423845125036,0.17269406098944964,12539.547226500272,1,4.603180845611576e-07,2.75e-06,0.019987288385177108,0.007703875474056318,0.005549274890186984,0.00019016664400143518,4.660689723549774e-05
1,4.254462334724461e-05,0.23497591160516806,15779.165767629564,2,4.6725853652001396e-07,2.75e-06,0.029712710152469807,0.00602388582065997,0.00048402685043095426,0.00013832447176951755,3.159854012757156e-05
2,0.00033611371238575913,0.18779002425082256,7982.799139172631,2,4.6676068201279853e-07,2.75e-06,0.02721021452901254,0.017644487406202385,0.015618143451565971,0.00017739908015190742,0.0001700232514355523
3,1.9527670503030005e-05,0.09884127395845607,3530.642534136701,3,4.624259701323463e-07,2.75e-06,0.021747452633323606,0.013397376355464249,0.0005393864338291014,0.0001769834878708847,2.1706196131245602e-05
4,0.0001688768597130904,0.24069405217727563,12834.612022886895,2,4.795537333584378e-07,2.75e-06,0.04849346170777571,0.00932430934383329,0.007791996970655891,0.00038794625630282365,6.530711430025693e-05
