iteration,m,total_migration,pop,numClusters,mutation_rate,recombination_rate,pi_loss,fst_loss,ibd_loss,dxy_loss,genrel_loss
0,9.826785397698475e-05,0.227112063513622,3880.4145442396903,1,4.6129489263850115e-07,2.75e-06,0.020336692015768196,0.0065183502998455226,0.003744852017846719,0.00018955184422610421,6.147630077415536e-05
1,1.181945558360008e-05,0.1694937629658435,21165.05804858981,2,4.5019334495989224e-07,2.75e-06,0.02934292907202413,0.0060014787920376475,0.0005080681384385081,0.0005134219294863516,3.189218105661696e-05
2,0.00024351080571222088,0.0711614537291315,22104.572668249177,1,4.6528627916218776e-07,2.75e-06,0.0284118135227213,0.006889064365762036,0.004146585276298335,0.00014979504458551227,3.224778443143019e-05
3,4.101635760418892e-05,0.2165556423025759,19078.5439392741,3,4.663544090411537e-07,2.75e-06,0.03487045667294974,0.005903148396591719,0.000492228714872342,0.0001660448774653172,3.142000211894394e-05
4,0.0007600053318270462,0.2965663553121775,11253.723345424467,3,4.5796750064881284e-07,2.75e-06,0.0397565553678984,0.026755848695954706,0.022540136843962003,0.0002740654602515,0.0002154204427055208
