0.0,0.003313265568987034,0.00852143038727382,0.044304775278247166,0.036829936575069167,0.03950960046528984,0.03765653011907888,0.03941069472250258,0.0388287264805357,0.038702554289354874,0.03880716923202543,0.03753408807145142,0.03947631828011533,0.04491018502883082,0.037369608737100934,0.037686114460084075,0.038627991930155536,0.038376050516906735,0.03743071041775137,0.03747627736789483,0.038314810345854156,0.03996847052929908,0.03817407354057145,0.0400623216035878
0.003313265568987034,0.0,0.006080207382395786,0.04173153282414088,0.03454190222008069,0.037901870164602,0.035575756088485844,0.03748626303229741,0.036921950434642636,0.03685022706032748,0.03721717344764419,0.03571576714156943,0.037221670169758525,0.042775566584932645,0.036023178091158625,0.03556012774375572,0.036838562973453115,0.036285794061643895,0.03558440158283471,0.03551548390488457,0.03618990140074241,0.0388494291796444,0.0362398226903774,0.0379223613767512
0.00852143038727382,0.006080207382395786,0.0,0.03125253797019922,0.024548128488479648,0.027841797158188908,0.025878526702144522,0.02735054803705983,0.027844227101988972,0.02793591669491091,0.028295981381828983,0.026228185942319904,0.028021554261416726,0.034801872688650315,0.026002988948907735,0.026645234374531923,0.026633685922947348,0.02772779176584894,0.026610530472946925,0.027627810873267378,0.027590573636464777,0.027671457378759978,0.027898720520618592,0.029493259215278234
0.044304775278247166,0.04173153282414088,0.03125253797019922,0.0,0.016746371767811685,0.02234011834616334,0.018222069703688448,0.02149724487784177,0.01905633144427865,0.018567618048840107,0.020723827162342112,0.020047701157339004,0.021294098172663478,0.027400106932496726,0.02019755153605196,0.01835764041194643,0.018337947196069182,0.018931234375913264,0.018981070393706223,0.018230485487643056,0.018010377111243314,0.02118838992773453,0.020312933880542228,0.02107410600939852
0.036829936575069167,0.03454190222008069,0.024548128488479648,0.016746371767811685,0.0,0.009139686303627048,0.0087146524947882,0.010329226040113881,0.008027379052029882,0.008703834416507572,0.009931160455044608,0.008079363335952494,0.009003546148362851,0.015824622105764408,0.01150702876690013,0.011543870752941054,0.01116451216887282,0.010473526979951853,0.01061966801312586,0.0129305035132814,0.012772397775218769,0.01152931053483397,0.010304799659059838,0.013600652612277275
0.03950960046528984,0.037901870164602,0.027841797158188908,0.02234011834616334,0.009139686303627048,0.0,0.011869621996211,0.012750943635612022,0.012039593183787889,0.010890705710145498,0.01396030337139087,0.010296686180062409,0.013016696381555892,0.02012517624000043,0.011357969173430682,0.013085261582552188,0.015121917826752651,0.01419794422611187,0.01311508977993181,0.018005724196612616,0.01745179651174733,0.014573158302400246,0.014804756272001063,0.0166162272260868
0.03765653011907888,0.03557575608848573,0.025878526702144522,0.018222069703688448,0.0087146524947882,0.011869621996211,0.0,0.007104332306803851,0.0071175797636169325,0.00783006032428224,0.009237452226265042,0.007258669788601679,0.00943119797932146,0.011722128857091119,0.010023193786126927,0.0119051643940693,0.007469268871191703,0.007967295777934758,0.008304014433981433,0.009698417276198246,0.011374021815884428,0.011624680516365893,0.008491958240467667,0.008366094663698864
0.03941069472250258,0.03748626303229741,0.02735054803705983,0.02149724487784177,0.010329226040113881,0.012750943635612022,0.007104332306803851,0.0,0.007616710489692813,0.009433852334561177,0.009596609136788059,0.008336198272410722,0.01024065249288364,0.011813992590546496,0.011445559109287684,0.013858271046028214,0.007470544965756165,0.009670539784241039,0.0085859273057034,0.013003147896218259,0.014141161328406815,0.011947360331590384,0.009091734765530268,0.01361378341153019
0.0388287264805357,0.036921950434642636,0.027844227101989083,0.01905633144427865,0.008027379052029882,0.012039593183787889,0.0071175797636169325,0.007616710489692813,0.0,0.007871760150786167,0.00759624295301875,0.00686958939108584,0.011092898953226737,0.00960431547158691,0.012313275795841516,0.012846194391705978,0.007810565140231929,0.005833742979325374,0.007511574454270753,0.011464773334293077,0.012089118905288854,0.010013636558116934,0.0070111034963317165,0.01221284127571387
0.038702554289354874,0.03685022706032748,0.02793591669491091,0.018567618048840107,0.008703834416507572,0.010890705710145498,0.00783006032428224,0.009433852334561177,0.007871760150786167,0.0,0.008335523834677283,0.007343313459021394,0.011469890645686154,0.01499866047470011,0.010525278117725856,0.009838461892615835,0.010561947000170657,0.010439919203266146,0.009264723323656132,0.013262436421290213,0.012914042582861218,0.008381844599307686,0.009338798905502488,0.011127211313421648
