0.0,0.011906890809116964,0.011970097436304067,0.012553328522061181,0.012549893026448756,0.012544177861173018,0.012542520212891024,0.012550341841793003,0.012551639263053792,0.012547084039068353,0.012556339927344737,0.012545867092708147,0.012548809146659038,0.0125414501178235,0.01254523873499744,0.012536529356490012,0.012543427475254932,0.012551360985566792,0.01254192318023826,0.012544780257881073
0.011906890809116964,0.0,0.011947990836541533,0.012545499375533049,0.012541951735516043,0.012538053735747269,0.012536680716549805,0.012544341823184238,0.012546677429283632,0.012543143445053563,0.012551187481326768,0.01254057334222079,0.01254185013316064,0.012536754604372926,0.012540689567440567,0.01253103980812408,0.012536299686169322,0.012544999287291414,0.012537061435612399,0.012539381597472738
0.011970097436304067,0.011947990836541533,0.0,0.012539880214678164,0.012533024610005964,0.012532948166459383,0.012531871042141594,0.012539196658273742,0.012539393870485192,0.012536351077784847,0.012545266745900088,0.012534213421389061,0.012534430605951231,0.012530803455250776,0.012536032818720214,0.012524466090608848,0.012532133098197453,0.012539539890392975,0.01253154118919586,0.012532917571144808
0.012553328522061181,0.012545499375533049,0.012539880214678164,0.0,0.012384873297521946,0.012387456012254923,0.01239645525865066,0.012414501915041376,0.012397643328551875,0.012394192025291807,0.012403461640897031,0.012389304893844627,0.012391525185373096,0.012406380183640058,0.01240057254588713,0.012412492490823521,0.01242092212894445,0.012407269205304904,0.012403752933320215,0.012402628828577409
0.012549893026448756,0.012541951735516043,0.012533024610005964,0.012384873297521946,0.0,0.012400389780585672,0.0124011195888709,0.012419632847547313,0.012399888883094116,0.01240124699675557,0.012408101078730246,0.012390005296479519,0.012368707936595754,0.01241149562715242,0.012407194712010832,0.012413573181065597,0.012424482805051535,0.012409412899324021,0.012407319745086168,0.0124051699017361
0.012544177861173018,0.012538053735747269,0.012532948166459383,0.012387456012254923,0.012400389780585672,0.0,0.012384987733031238,0.01240520297189146,0.012384214331925762,0.012382787702547053,0.012388941847536455,0.012392650569502678,0.012410855115456216,0.012396816028878465,0.012390603693028343,0.012401419969196165,0.012411525552658441,0.012405619284996823,0.012394714120769675,0.012389924363270936
0.012542520212891024,0.012536680716549805,0.012531871042141596,0.01239645525865066,0.0124011195888709,0.012384987733031238,0.0,0.0123934922969207,0.012379658483994345,0.012376099191827007,0.012392628768898134,0.012398993471683386,0.012410220202410635,0.012385708869620581,0.012371083582863816,0.012394985435528142,0.012405067827736795,0.012393181666168936,0.012384502816734439,0.012383932511521027
0.012550341841793,0.012544341823184238,0.012539196658273742,0.012414501915041376,0.012419632847547313,0.01240520297189146,0.0123934922969207,0.0,0.012403825154237725,0.012396662657659496,0.012408463073156387,0.012419953107132382,0.012426513005204958,0.012381090185847203,0.012391287354864765,0.01238985964790839,0.01239813086370495,0.012404323220985463,0.012389143103205302,0.012397926615903051
0.012551639263053792,0.012546677429283632,0.012539393870485192,0.012397643328551875,0.012399888883094116,0.012384214331925762,0.012379658483994345,0.012403825154237725,0.0,0.012377851255884358,0.012394556571315548,0.012399355946883529,0.0124081774588606,0.012393168758017343,0.012386039296476296,0.01240051495719661,0.012410716319861483,0.012398729751193235,0.012390554880242058,0.012392623199002712
0.012547084039068353,0.012543143445053563,0.012536351077784847,0.012394192025291807,0.01240124699675557,0.012382787702547053,0.012376099191827007,0.012396662657659496,0.012377851255884358,0.0,0.01238205160975958,0.012399263355524347,0.012410944616738829,0.012388028274465166,0.012375064004541156,0.012395563573557209,0.012405540087942219,0.012400189333521017,0.012379414948087671,0.01238162844313867
