9.000000,0.000136,0.001436,0.001578,0.000000,0.000424,0.000055,0.000064,0.002303,0.000202,0.000000,0.000412,0.000000,0.004986,0.000087,0.004305,0.001267,0.005303,0.000867,0.002330,0.000471,0.000422,0.000002,0.000197,0.000744,0.000092,0.000945,0.000085,0.000187,0.002289,0.001489,0.005053,0.000340,0.011929
10.000000,0.013753,0.000653,0.000049,0.000030,0.005783,0.000003,0.000131,0.000481,0.001100,0.000797,0.000000,0.000058,0.000110,0.001812,0.004412,0.000219,0.000336,0.005606,0.001312,0.000009,0.000728,0.000387,0.005986,0.000051,0.000003,0.000294,0.000060,0.000009,0.000172,0.002286,0.000735,0.000044,0.002591
11.000000,0.000224,0.000002,0.000000,0.030881,0.000035,0.000000,0.000002,0.000001,0.000014,0.000001,0.000096,0.000000,0.000000,0.000062,0.000007,0.000001,0.000001,0.000019,0.000003,0.000000,0.000005,0.018555,0.000078,0.000000,0.000000,0.000001,0.000001,0.000000,0.000000,0.000007,0.000001,0.000000,0.000003
12.000000,0.000023,0.000983,0.010417,0.000000,0.000102,0.000357,0.000052,0.002016,0.000083,0.004640,0.000053,0.000000,0.000000,0.000025,0.000826,0.001818,0.006760,0.000211,0.001039,0.003354,0.000235,0.000000,0.000044,0.002832,0.000706,0.001022,0.000113,0.001151,0.004933,0.000510,0.003054,0.000957,0.001682
13.000000,0.003931,0.000837,0.000023,0.000020,0.007979,0.000004,0.001455,0.000416,0.008963,0.000084,0.000907,0.000019,0.000026,0.000000,0.000810,0.000268,0.000145,0.004081,0.000995,0.000003,0.002783,0.000067,0.012388,0.000051,0.000002,0.000490,0.000386,0.000009,0.000120,0.002040,0.000340,0.000082,0.000275
14.000000,0.000655,0.002533,0.000259,0.000001,0.002340,0.000015,0.000182,0.002336,0.000898,0.002407,0.001275,0.000001,0.000496,0.000468,0.000000,0.001038,0.001809,0.004731,0.005383,0.000042,0.001341,0.000007,0.001090,0.000269,0.000015,0.001188,0.000146,0.000048,0.000923,0.005860,0.003945,0.000207,0.008095
15.000000,0.000038,0.004598,0.001088,0.000000,0.000254,0.000171,0.000428,0.006832,0.000424,0.000457,0.000041,0.000000,0.000704,0.000100,0.000670,0.000000,0.003357,0.000444,0.002554,0.000116,0.001389,0.000000,0.000113,0.002902,0.000121,0.008007,0.000914,0.000500,0.005529,0.001303,0.003359,0.003060,0.000527
16.000000,0.000043,0.002574,0.002450,0.000000,0.000228,0.000131,0.000127,0.005235,0.000216,0.002202,0.000072,0.000000,0.003016,0.000062,0.001344,0.003866,0.000000,0.000457,0.002570,0.000320,0.000616,0.000000,0.000098,0.002224,0.000150,0.002434,0.000232,0.000440,0.007509,0.001216,0.007308,0.001134,0.001728
17.000000,0.001771,0.001986,0.000076,0.000002,0.010042,0.000007,0.000437,0.001191,0.003141,0.000424,0.001417,0.000003,0.000111,0.002061,0.004136,0.000602,0.000538,0.000000,0.003380,0.000010,0.002698,0.000015,0.004377,0.000119,0.000005,0.000923,0.000222,0.000020,0.000354,0.007091,0.001303,0.000132,0.001407
18.000000,0.000202,0.006850,0.000313,0.000000,0.001235,0.000028,0.000387,0.005094,0.001126,0.000797,0.000232,0.000000,0.000381,0.000351,0.003292,0.002421,0.002116,0.002364,0.000000,0.000038,0.002639,0.000002,0.000531,0.000508,0.000023,0.003144,0.000383,0.000086,0.001523,0.006781,0.004958,0.000492,0.001703
19.000000,0.000005,0.000327,0.011771,0.000000,0.000026,0.002203,0.000025,0.000677,0.000026,0.001219,0.000013,0.000000,0.009332,0.000007,0.000195,0.000833,0.001993,0.000053,0.000290,0.000000,0.000081,0.000000,0.000011,0.002954,0.008345,0.000435,0.000076,0.004546,0.002219,0.000137,0.000831,0.000969,0.000401
20.000000,0.000347,0.005369,0.000151,0.000001,0.002397,0.000029,0.003052,0.002595,0.006795,0.000222,0.000198,0.000001,0.000133,0.001515,0.001264,0.002030,0.000781,0.002908,0.004069,0.000016,0.000000,0.000003,0.001272,0.000400,0.000017,0.003833,0.001842,0.000075,0.000814,0.005125,0.001572,0.000657,0.000517
21.000000,0.002132,0.000017,0.000001,0.010946,0.000308,0.000000,0.000014,0.000011,0.000097,0.000011,0.001162,0.033800,0.000002,0.000399,0.000072,0.000005,0.000006,0.000182,0.000030,0.000000,0.000036,0.000000,0.000638,0.000001,0.000000,0.000008,0.000004,0.000000,0.000003,0.000062,0.000013,0.000001,0.000037
22.000000,0.007284,0.000700,0.000022,0.000014,0.012228,0.000002,0.000464,0.000381,0.003896,0.000132,0.002071,0.000016,0.000032,0.008565,0.001305,0.000210,0.000157,0.005992,0.001040,0.000003,0.001616,0.000073,0.000000,0.000040,0.000002,0.000353,0.000154,0.000007,0.000110,0.002236,0.000380,0.000052,0.000460
23.000000,0.000012,0.001441,0.005350,0.000000,0.000080,0.001355,0.000199,0.002520,0.000136,0.000441,0.000016,0.000000,0.001804,0.000031,0.000285,0.004771,0.003174,0.000145,0.000880,0.000676,0.000450,0.000000,0.000035,0.000000,0.001050,0.002627,0.000646,0.004262,0.007227,0.000425,0.001719,0.007929,0.000312
24.000000,0.000002,0.000174,0.004031,0.000000,0.000010,0.015744,0.000030,0.000323,0.000016,0.000156,0.000003,0.000000,0.001287,0.000004,0.000047,0.000569,0.000614,0.000019,0.000115,0.005465,0.000054,0.000000,0.000004,0.003004,0.000000,0.000313,0.000123,0.014886,0.001092,0.000054,0.000269,0.001527,0.000069
25.000000,0.000062,0.007133,0.000586,0.000000,0.000428,0.000108,0.000807,0.006510,0.000821,0.000352,0.000057,0.000000,0.000409,0.000189,0.000791,0.008268,0.002182,0.000703,0.003424,0.000062,0.002708,0.000001,0.000197,0.001650,0.000069,0.000000,0.001428,0.000297,0.003049,0.001995,0.002933,0.002277,0.000506
26.000000,0.000083,0.003144,0.000346,0.000000,0.000538,0.000276,0.012537,0.002187,0.002288,0.000118,0.000043,0.000000,0.000169,0.000553,0.000363,0.003517,0.000775,0.000630,0.001554,0.000040,0.004852,0.000001,0.000319,0.001512,0.000101,0.005324,0.000000,0.000489,0.001356,0.001314,0.000992,0.004389,0.000188
27.000000,0.000004,0.000423,0.004784,0.000000,0.000023,0.012776,0.000088,0.000730,0.000044,0.000191,0.000005,0.000000,0.001259,0.000010,0.000087,0.001414,0.001079,0.000042,0.000255,0.001788,0.000144,0.000000,0.000010,0.007323,0.008940,0.000814,0.000359,0.000000,0.002239,0.000123,0.000524,0.004417,0.000107
28.000000,0.000025,0.002464,0.003214,0.000000,0.000154,0.000272,0.000173,0.004940,0.000198,0.000929,0.000036,0.000000,0.002151,0.000050,0.000670,0.006223,0.007338,0.000294,0.001808,0.000348,0.000627,0.000000,0.000067,0.004947,0.000261,0.003323,0.000397,0.000892,0.000000,0.000845,0.004048,0.002564,0.000741
29.000000,0.000488,0.004656,0.000169,0.000001,0.003072,0.000016,0.000523,0.002818,0.002289,0.000589,0.000468,0.000001,0.000217,0.000834,0.004147,0.001429,0.001158,0.005740,0.007848,0.000021,0.003849,0.000004,0.001322,0.000284,0.000013,0.002120,0.000375,0.000048,0.000824,0.000000,0.002775,0.000307,0.001597
30.000000,0.000088,0.004206,0.000886,0.000000,0.000479,0.000057,0.000185,0.006916,0.000412,0.001823,0.000137,0.000000,0.001184,0.000127,0.002547,0.003362,0.006351,0.000962,0.005235,0.000116,0.001077,0.000001,0.000205,0.001046,0.000057,0.002843,0.000258,0.000186,0.003600,0.002531,0.000000,0.000715,0.002408
31.000000,0.000018,0.002118,0.002131,0.000000,0.000125,0.001402,0.000633,0.002841,0.000291,0.000256,0.000017,0.000000,0.000773,0.000064,0.000278,0.006384,0.002054,0.000204,0.001084,0.000282,0.000938,0.000000,0.000059,0.010063,0.000677,0.004600,0.002379,0.003262,0.004753,0.000584,0.001491,0.000000,0.000236
32.000000,0.000349,0.001843,0.000528,0.000000,0.001037,0.000022,0.000098,0.002271,0.000411,0.008612,0.000967,0.000001,0.001305,0.000205,0.010454,0.001055,0.003004,0.002078,0.003597,0.000112,0.000708,0.000005,0.000496,0.000380,0.000029,0.000981,0.000098,0.000076,0.001319,0.002915,0.004817,0.000226,0.000000
